Data;DM;DS;MES;ANO;ESTAC;FER;NEB_SECO_9;NEB_SECO_15;NEB_SECO_21;NEB_SECO_MED;PA_SECO_9;PA_SECO_15;PA_SECO_21;PA_SECO_MED;TEMP_BS_SECO_9;TEMP_BS_SECO_15;TEMP_BS_SECO_21;TEMP_BS_SECO_MED;TEMP_BU_SECO_9;TEMP_BU_SECO_15;TEMP_BU_SECO_21;TEMP_BU_SECO_MED;UMID_SECO_9;UMID_SECO_15;UMID_SECO_21;UMID_SECO_MED;DV_SECO_9;DV_SECO_15;DV_SECO_21;DV_SECO_MED;VV_SECO_9;VV_SECO_15;VV_SECO_21;VV_SECO_MED;NEB_SUL_9;NEB_SUL_15;NEB_SUL_21;NEB_SUL_MED;PA_SUL_9;PA_SUL_15;PA_SUL_21;PA_SUL_MED;TEMP_BS_SUL_9;TEMP_BS_SUL_15;TEMP_BS_SUL_21;TEMP_BS_SUL_MED;TEMP_BU_SUL_9;TEMP_BU_SUL_15;TEMP_BU_SUL_21;TEMP_BU_SUL_MED;UMID_SUL_9;UMID_SUL_15;UMID_SUL_21;UMID_SUL_MED;DV_SUL_9;DV_SUL_15;DV_SUL_21;DV_SUL_MED;VV_SUL_9;VV_SUL_15;VV_SUL_21;VV_SUL_MED;NEB_NE_9;NEB_NE_15;NEB_NE_21;NEB_NE_MED;PA_NE_9;PA_NE_15;PA_NE_21;PA_NE_MED;TEMP_BS_NE_9;TEMP_BS_NE_15;TEMP_BS_NE_21;TEMP_BS_NE_MED;TEMP_BU_NE_9;TEMP_BU_NE_15;TEMP_BU_NE_21;TEMP_BU_NE_MED;UMID_NE_9;UMID_NE_15;UMID_NE_21;UMID_NE_MED;DV_NE_9;DV_NE_15;DV_NE_21;DV_NE_MED;VV_NE_9;VV_NE_15;VV_NE_21;VV_NE_MED;NEB_N_9;NEB_N_15;NEB_N_21;NEB_N_MED;PA_N_9;PA_N_15;PA_N_21;PA_N_MED;TEMP_BS_N_9;TEMP_BS_N_15;TEMP_BS_N_21;TEMP_BS_N_MED;TEMP_BU_N_9;TEMP_BU_N_15;TEMP_BU_N_21;TEMP_BU_N_MED;UMID_N_9;UMID_N_15;UMID_N_21;UMID_N_MED;DV_N_9;DV_N_15;DV_N_21;DV_N_MED;VV_N_9;VV_N_15;VV_N_21;VV_N_MED;NEB_BR_9;NEB_BR_15;NEB_BR_21;NEB_BR_MED;PA_BR_9;PA_BR_15;PA_BR_21;PA_BR_MED;TEMP_BS_BR_9;TEMP_BS_BR_15;TEMP_BS_BR_21;TEMP_BS_BR_MED;TEMP_BU_BR_9;TEMP_BU_BR_15;TEMP_BU_BR_21;TEMP_BU_BR_MED;UMID_BR_9;UMID_BR_15;UMID_BR_21;UMID_BR_MED;DV_BR_9;DV_BR_15;DV_BR_21;DV_BR_MED;VV_BR_9;VV_BR_15;VV_BR_21;VV_BR_MED;TAR_SECO_CSO;TAR_SECO_CP;TAR_SECO_IP;TAR_SECO_IND;TAR_SECO_PP;TAR_SECO_RED;TAR_SECO_RR;TAR_SECO_RRA;TAR_SECO_RRI;TAR_SECO_SP1;TAR_SECO_SP1;TAR_SECO_MED;TAR_SUL_CSO;TAR_SUL_CP;TAR_SUL_IP;TAR_SUL_IND;TAR_SUL_PP;TAR_SUL_RED;TAR_SUL_RR;TAR_SUL_RRA;TAR_SUL_RRI;TAR_SUL_SP1;TAR_SUL_SP2;TAR_SUL_MED;TAR_NE_CSO;TAR_NE_CP;TAR_NE_IP;TAR_NE_IND;TAR_NE_PP;TAR_NE_RED;TAR_NE_RR;TAR_NE_RRA;TAR_NE_RRI;TAR_NE_SP1;TAR_NE_SP2;TAR_NE_MED;TAR_N_CSO;TAR_N_CP;TAR_N_IP;TAR_N_IND;TAR_N_PP;TAR_N_RED;TAR_N_RR;TAR_N_RRA;TAR_N_RRI;TAR_N_SP1;TAR_N_SP2;TAR_N_MED;TAR_BR_CSO;TAR_BR_CP;TAR_BR_IP;TAR_BR_IND;TAR_BR_PP;TAR_BR_RED;TAR_BR_RR;TAR_BR_RRA;TAR_BR_RRI;TAR_BR_SP1;TAR_BR_SP2;TAR_BR_MED;Meta_Selic;Taxa_Selic;CDI;DolarC;DolarC_var;DolarV;DolarV_var;EuroC;EuroC_var;EuroV;EuroV_var;IBV_Cot;IBV_min;IBV_max;IBV_varabs;IBV_varperc;IBV_vol;INPC_m;INPC_ac;IPCA_m;IPCA_ac;IPA-M_m;IPA-M_ac;IPA-DI_m;IPA-DI_ac;IGP-M_m;IGP-M_ac;IGP-DI_m;IGP-DI_ac;PAB_o;PAB_d;TVP_o;TVP_d;PICV_o;PICV_d;CCU_o;CCU_d;CS_o;CS_d;UCPIIT_FGV_o;UCPIIT_FGV_d;CPCIIT_CNI_o;CPCIIT_CNI_d;VIR_o;VIR_d;HTPIT_o;HTPIT_d;SRIT_o;SRIT_d;PPOB;PGN;PIG_o;PIG_d;PIBCa_o;PIBCa_d;PIBI_o;PIBI_d;PIBCo_o;PIBCo_d;PIA_o;PIA_d;ICC;INEC;ICEI;DBNDES;IEG_o;IEG_d;IETIT_o;IETIT_d;IETC_o;IETC_d;IETS_o;IETS_d;IETCV_o;IETCV_d;PO;TD;BM;PME
25/04/2018;25;3;4;2018;2;0;2.63;5.52;3.54;3.7;961.19;960.07;959.74;960.37;23.69;29.75;23.32;25.06;19.79;22.4;20.59;20.74;77.71;54.97;80.47;73.06;7.45;12.48;6.61;8.39;1.13;1.35;0.68;1.02;5.57;5.89;4.74;5.34;970.4;968.95;968.95;969.49;20.75;27.44;21.41;22.67;19.4;22.04;19.86;20.23;88.04;62.22;86.7;81.08;13.14;18.5;11.52;13.88;1.3;1.23;0.82;1.1;6.94;7.16;4.74;6.17;983.42;984.11;981.79;982.98;25.38;28.98;24.72;26.04;25.42;26.22;25.05;25.48;82.07;66.93;83.56;78.84;11.61;12.31;9.98;11.18;2.17;2.29;1.51;1.95;7.99;7.22;6.82;7.36;999.74;996.45;997.9;998.23;25.83;31.21;26.08;27.27;25.18;27.01;24.91;25.53;88.84;67.18;88.82;83.42;11.47;10.67;6.53;9.42;0.99;1.48;0.56;0.95;5.29;6.2;4.71;5.3;976.64;975.58;975.15;975.81;23.79;29.32;23.64;25.12;21.94;23.99;22.11;22.51;83.03;61.48;84.17;78.07;10.52;13.29;8.55;10.47;1.38;1.56;0.88;1.24;461.18;476.37;270.76;415.22;460.27;478.67;338.86;278.1;353.23;365.06;402.4;444.44;444.22;442.09;251.54;400.24;467.56;448.7;306.85;245.24;313.68;336.65;386.46;411.07;451.53;456.77;269.06;386.18;461.46;444.84;343.52;233.12;232.32;334.73;342.19;415.86;539.62;552.03;311.97;498.7;534.13;535.56;384.01;648.97;356.78;410.2;0;510.2;458.89;471.13;270.13;409.71;466.93;469.37;329.69;236.88;294.19;353.63;380.94;435.95;6.5;6.4;6.39;3.5;1.08;3.5;1.08;4.27;0.65;4.27;0.67;85044.39;84348.7;85465.88;-424.69;-0.5;3317875;0.21;1.69;0.22;2.76;0.71;1.27;1.26;2.79;0.93;2.97;0.57;1.89;102.36;102.06;91.38;91.99;70.99;72.73;72.37;80.76;102.27;107.72;91.75;92.97;94.56;95.03;78.96;85.5;79.35;79.74;98.93;102.8;123.91;151.55;86.5;89.9;80;80.6;85.8;89.4;89.3;93;266140;140.03;109.94;102.2;56.7;85976.6;175.41;174.02;138.28;137.14;216.64;218.44;187.62;186.18;171.03;167.98;90733;12.88;263342.86;223343.74
26/04/2018;26;4;4;2018;2;0;2.51;5.76;3.01;3.51;960.65;958.65;959.83;959.84;24.04;29.68;23.24;25.15;21.01;22.75;20.89;21.4;76.07;54.88;80.54;72.45;10.91;13.39;4.79;9.23;1.19;1.17;0.5;0.93;4.3;5.5;4.7;4.75;969.28;967.22;968.8;968.59;20.91;27.17;21.78;22.8;19.54;21.73;20.28;20.36;88.09;61.94;87.22;81.23;12.43;17.13;8.1;11.98;1.23;1.65;0.67;1.13;6.82;7.21;5.37;6.37;982.94;983.16;982.06;982.66;25.69;29.68;24.78;26.35;25.35;26.11;24.61;25.26;79.55;62.12;83.41;76.64;12.19;13.27;9.72;11.54;2.34;2.25;1.39;1.96;5.99;6.68;6.68;6.42;999.1;995.55;998.01;997.8;26.22;31.27;26.25;27.49;25.33;27.04;24.97;25.62;86.87;65.7;88.38;82.14;8.84;12.45;5.84;8.62;1.09;1.59;0.61;1.04;4.52;6.08;4.54;4.92;975.98;974.29;975.19;975.26;24.12;29.45;23.76;25.32;22.39;24.04;22.22;22.74;81.43;60;84.12;77.08;11.28;14.18;6.93;10.38;1.44;1.61;0.77;1.23;461.18;476.37;270.76;415.22;460.27;478.67;338.86;278.1;353.23;365.06;402.4;444.44;444.22;442.09;251.54;400.24;467.56;448.7;306.85;245.24;313.68;336.65;386.46;411.07;451.53;456.77;269.06;386.18;461.46;444.84;343.52;233.12;232.32;334.73;342.19;415.86;539.62;552.03;311.97;498.7;534.13;535.56;384.01;648.97;356.78;410.2;0;510.2;458.89;471.13;270.13;409.71;466.93;469.37;329.69;236.88;294.19;353.63;380.94;435.95;6.5;6.4;6.39;3.5;-0.18;3.5;-0.18;4.24;-0.7;4.24;-0.71;86383.2;85051.34;86383.2;1338.81;1.57;3234954;0.21;1.69;0.22;2.76;0.71;1.27;1.26;2.79;0.93;2.97;0.57;1.89;102.36;102.06;91.38;91.99;70.99;72.73;72.37;80.76;102.27;107.72;91.75;92.97;94.56;95.03;78.96;85.5;79.35;79.74;98.93;102.8;123.91;151.55;86.5;89.9;80;80.6;85.8;89.4;89.3;93;266140;140.03;109.94;102.2;56.7;85976.6;175.41;174.02;138.28;137.14;216.64;218.44;187.62;186.18;171.03;167.98;90733;12.88;263342.86;223343.74
27/04/2018;27;5;4;2018;2;0;2.23;5.54;3.06;3.37;960.28;958.81;958.76;959.34;24.31;29.86;23.22;25.29;21.12;22.87;20.88;21.47;76.57;54.67;80.69;72.64;8.46;13.67;5.55;8.67;1.28;1.35;0.6;1.04;6.22;7.5;4.61;5.93;968.05;967.02;966.73;967.3;20.87;27.41;21.92;22.89;19.32;21.71;19.96;20.16;86.26;59.94;83.65;78.7;12.95;21.13;10.38;14.03;1.72;1.73;1.27;1.55;5.63;6.44;5.01;5.6;982.11;983.71;982.17;982.53;25.97;29.86;24.88;26.54;25.01;26.21;25.05;25.32;77.48;63.69;82.68;75.98;12;11.9;9.74;11.13;2.42;2.27;1.45;2.02;6.29;6.65;6.12;6.32;998.82;995.47;997.05;997.31;26.11;31.28;26.45;27.53;25.28;26.42;25.45;25.63;86.97;66.12;88.08;82.18;10.39;13.33;5.37;9.24;1.03;1.54;0.44;0.94;4.69;6.28;4.35;4.96;975.36;974.4;974.17;974.67;24.25;29.58;23.86;25.44;22.33;23.97;22.37;22.75;80.86;59.94;83.29;76.54;10.72;14.76;7.79;10.63;1.57;1.65;0.9;1.34;461.18;476.37;270.76;415.22;460.27;478.67;338.86;278.1;353.23;365.06;402.4;444.44;444.22;442.09;251.54;400.24;467.56;448.7;306.85;245.24;313.68;336.65;386.46;411.07;451.53;456.77;269.06;386.18;461.46;444.84;343.52;233.12;232.32;334.73;342.19;415.86;539.62;552.03;311.97;498.7;534.13;535.56;384.01;648.97;356.78;410.2;0;510.2;458.89;471.13;270.13;409.71;466.93;469.37;329.69;236.88;294.19;353.63;380.94;435.95;6.5;6.4;6.39;3.47;-0.86;3.47;-0.86;4.2;-0.92;4.2;-0.89;86444.66;86262.43;87178.66;61.47;0.07;3136460;0.21;1.69;0.22;2.76;0.71;1.27;1.26;2.79;0.93;2.97;0.57;1.89;102.36;102.06;91.38;91.99;70.99;72.73;72.37;80.76;102.27;107.72;91.75;92.97;94.56;95.03;78.96;85.5;79.35;79.74;98.93;102.8;123.91;151.55;86.5;89.9;80;80.6;85.8;89.4;89.3;93;266140;140.03;109.94;102.2;56.7;85976.6;175.41;174.02;138.28;137.14;216.64;218.44;187.62;186.18;171.03;167.98;90733;12.88;263342.86;223343.74
28/04/2018;28;6;4;2018;2;0;2.97;5.3;3.33;3.69;961.33;959.55;959.27;960.11;24.13;29.82;23.56;25.34;21.39;22.68;20.76;21.48;77.36;54.2;80.28;72.67;7;12.71;6.27;8.16;1.17;1.68;0.51;1.05;4.61;5.72;4.7;4.92;969.07;968.05;967.51;968.23;21.45;28.47;22.2;23.49;19.8;22.07;20.2;20.52;85.83;56.61;83.13;77.51;15.48;17.19;16.29;16.21;1.19;1.16;0.96;1.1;7.07;7.51;5.09;6.43;982.54;983.64;982.37;982.75;25.96;29.49;25.11;26.52;24.35;25.92;24.99;24.98;77.66;64.91;81.97;76.09;12.51;11.96;10.37;11.57;2.21;2.29;1.51;1.97;6.69;6.56;6.29;6.51;998.99;994.97;997.3;997.35;26.31;30.78;26.39;27.45;24.95;26.37;24.67;25.2;86.25;67.07;86.74;81.64;9.72;10.7;9.13;9.75;1.04;1.49;0.69;1.02;5.01;6.03;4.47;5.06;976.13;974.78;974.64;975.24;24.31;29.6;24.05;25.53;22.29;23.9;22.21;22.66;81.05;59.51;82.75;76.3;10.77;13.17;10.02;11.09;1.4;1.64;0.88;1.26;461.18;476.37;270.76;415.22;460.27;478.67;338.86;278.1;353.23;365.06;402.4;444.44;444.22;442.09;251.54;400.24;467.56;448.7;306.85;245.24;313.68;336.65;386.46;411.07;451.53;456.77;269.06;386.18;461.46;444.84;343.52;233.12;232.32;334.73;342.19;415.86;539.62;552.03;311.97;498.7;534.13;535.56;384.01;648.97;356.78;410.2;0;510.2;458.89;471.13;270.13;409.71;466.93;469.37;329.69;236.88;294.19;353.63;380.94;435.95;6.5;6.4;6.39;3.47;0;3.47;0;4.2;0;4.2;0;86444.66;86262.43;87178.66;61.47;0;3136460;0.21;1.69;0.22;2.76;0.71;1.27;1.26;2.79;0.93;2.97;0.57;1.89;102.36;102.06;91.38;91.99;70.99;72.73;72.37;80.76;102.27;107.72;91.75;92.97;94.56;95.03;78.96;85.5;79.35;79.74;98.93;102.8;123.91;151.55;86.5;89.9;80;80.6;85.8;89.4;89.3;93;266140;140.03;109.94;102.2;56.7;85976.6;175.41;174.02;138.28;137.14;216.64;218.44;187.62;186.18;171.03;167.98;90733;12.88;263342.86;223343.74
29/04/2018;29;7;4;2018;2;0;3.34;5.71;2.27;3.53;963.96;961.73;959.74;961.82;23.86;29.69;23.58;25.21;20.89;22;21.42;21.36;76.55;52.5;78.95;71.44;8.3;13.16;5.32;8.4;1.18;1.47;0.44;0.97;5.72;6.67;3.91;5.28;968.59;965.76;967.87;967.62;21.29;28.26;22.47;23.48;19.59;21.86;20.24;20.4;85.11;56.89;81.43;76.68;8.31;25.06;10.43;13.29;1.9;2.34;0.84;1.61;6.79;6.76;5.94;6.46;983.4;983.53;980.7;982.42;25.72;29.3;24.89;26.3;24.21;25.72;24.43;24.67;77.41;64.69;82.28;76.05;12.67;12.47;8.87;11.19;2.55;2.17;1.81;2.18;7.75;7.28;6.75;7.25;999.07;995.93;997.18;997.57;25.65;29.99;26.17;26.93;24.64;26.21;24.89;25.13;88.59;71.37;87.4;83.84;8.94;13.57;7.26;9.47;0.97;1.36;0.44;0.87;5.45;6.34;4.29;5.24;977.73;975.7;974.61;976.05;24.01;29.3;24.02;25.34;21.97;23.5;22.33;22.49;80.84;59.57;81.98;75.95;9.54;15.81;7.92;10.5;1.58;1.78;0.83;1.35;461.18;476.37;270.76;415.22;460.27;478.67;338.86;278.1;353.23;365.06;402.4;444.44;444.22;442.09;251.54;400.24;467.56;448.7;306.85;245.24;313.68;336.65;386.46;411.07;451.53;456.77;269.06;386.18;461.46;444.84;343.52;233.12;232.32;334.73;342.19;415.86;539.62;552.03;311.97;498.7;534.13;535.56;384.01;648.97;356.78;410.2;0;510.2;458.89;471.13;270.13;409.71;466.93;469.37;329.69;236.88;294.19;353.63;380.94;435.95;6.5;6.4;6.39;3.47;0;3.47;0;4.2;0;4.2;0;86444.66;86262.43;87178.66;61.47;0;3136460;0.21;1.69;0.22;2.76;0.71;1.27;1.26;2.79;0.93;2.97;0.57;1.89;102.36;102.06;91.38;91.99;70.99;72.73;72.37;80.76;102.27;107.72;91.75;92.97;94.56;95.03;78.96;85.5;79.35;79.74;98.93;102.8;123.91;151.55;86.5;89.9;80;80.6;85.8;89.4;89.3;93;266140;140.03;109.94;102.2;56.7;85976.6;175.41;174.02;138.28;137.14;216.64;218.44;187.62;186.18;171.03;167.98;90733;12.88;263342.86;223343.74
30/04/2018;30;1;4;2018;2;0;2.89;5.56;1.76;3.13;960.64;959.32;962.14;960.87;23.72;29.62;23.09;24.96;20.46;22.17;20.39;20.86;75.02;51.55;78.66;70.52;8.7;10.93;5.49;8.05;1.1;0.92;0.5;0.83;6.65;7.78;6.06;6.71;966.66;966.71;965.55;966.26;20.63;25.44;22.71;22.61;19.15;20.68;20.46;20.02;87.26;65.67;81.61;79.74;21.19;18.81;15.44;18.44;1.43;2.27;0.96;1.47;7.65;7.66;6.23;7.12;983.34;983.49;982.1;982.92;24.99;28.37;24.63;25.7;24.42;26.18;24.23;24.79;82.11;70.66;82.47;79.38;12.5;12.75;10.6;11.85;2.03;2.01;1.45;1.81;7.82;7.35;7.28;7.5;999.37;996.54;997.63;998.01;25.27;30.17;25.75;26.67;24.36;26.7;24.57;25.02;89.21;71.42;89.4;84.84;9.55;11.48;10.31;10.32;1.05;1.39;0.81;1.05;5.65;6.66;4.63;5.52;975.56;974.7;975.87;975.46;23.53;28.54;23.69;24.84;21.63;23.49;21.86;22.18;81.7;62.2;82.34;77.07;12.49;13.35;9.74;11.68;1.35;1.53;0.86;1.21;461.18;476.37;270.76;415.22;460.27;478.67;338.86;278.1;353.23;365.06;402.4;444.44;444.22;442.09;251.54;400.24;467.56;448.7;306.85;245.24;313.68;336.65;386.46;411.07;451.53;456.77;269.06;386.18;461.46;444.84;343.52;233.12;232.32;334.73;342.19;415.86;539.62;552.03;311.97;498.7;534.13;535.56;384.01;648.97;356.78;410.2;0;510.2;458.89;471.13;270.13;409.71;466.93;469.37;329.69;236.88;294.19;353.63;380.94;435.95;6.5;6.4;6.39;3.48;0.39;3.48;0.39;4.2;0.11;4.2;0.09;86115.5;85978.54;86739.48;-329.16;-0.38;2248463;0.21;1.69;0.22;2.76;0.71;1.27;1.26;2.79;0.93;2.97;0.57;1.89;102.36;102.06;91.38;91.99;70.99;72.73;72.37;80.76;102.27;107.72;91.75;92.97;94.56;95.03;78.96;85.5;79.35;79.74;98.93;102.8;123.91;151.55;86.5;89.9;80;80.6;85.8;89.4;89.3;93;266140;140.03;109.94;102.2;56.7;85976.6;175.41;174.02;138.28;137.14;216.64;218.44;187.62;186.18;171.03;167.98;90733;12.88;263342.86;223343.74
01/05/2018;1;2;5;2018;2;1;2.32;5.08;2.69;3.15;961.86;959.96;959.83;960.62;23.67;29.66;22.68;24.8;20.46;22.01;19.84;20.62;74.47;48.67;78.5;69.53;11.05;11.35;6.88;9.56;0.89;1.12;0.34;0.74;7.48;8.61;5.74;7.11;969.45;969.31;967.43;968.66;19.11;23.13;20.68;20.71;17.93;19.24;18.73;18.56;89.65;71.67;83.43;82.82;12.67;19.69;15.86;15.62;1.13;1.84;1.37;1.4;6.63;6.92;6.64;6.7;982.5;981.55;981.85;982.02;25.5;29.43;24.51;26.11;24.38;25.93;24.62;24.86;81.27;66.2;84.63;78.76;13.38;13.3;10;12.09;2.18;1.99;1.63;1.93;7.27;6.66;6.27;6.74;999.89;995.39;998.07;998.08;25.44;30.38;26.11;26.92;24.67;26.53;25.29;25.37;88.74;68.39;88.5;83.56;9.77;12.59;7.11;9.48;0.82;1.25;0.57;0.83;5.22;6.36;4.71;5.31;976.59;974.82;974.85;975.49;23.38;28.42;23.19;24.57;21.47;23.06;21.55;21.9;81.72;60.6;82.91;76.89;11.83;14.15;9.72;11.62;1.19;1.48;0.87;1.14;476.41;502.3;283.68;427.04;488.45;492.52;352.43;349.96;330.72;375.47;420.48;455.5;456.99;451.14;258.65;412.18;481.78;462.47;315.06;245.9;401.98;346.51;446.63;424.52;478.04;483.39;289.19;411;489.26;470.01;361.07;253.02;230.05;351.39;353.28;436.76;540.31;554.32;318.16;503.13;536.13;539.39;387.97;623.53;282.56;413.08;0;512.42;473.96;494.19;283.44;422.86;491.57;483.58;341.57;254.3;299.9;365.44;395.43;448.24;6.5;6.4;6.39;3.48;0;3.48;0;4.2;0;4.2;0;86115.5;85978.54;86739.48;-329.16;0;2248463;0.43;1.76;0.4;2.86;1.97;4.91;2.35;6.38;1.64;5.2;1.38;4.26;92.96;90.17;70.77;66.53;66.09;63.97;85.87;80.07;107.64;105.28;92.23;92.97;92.62;92.35;69.65;71.26;80.37;78.36;97.43;101.46;128.57;161.13;84.2;80.1;71.1;65;87.3;83.8;81.8;78.6;212329;107.77;113.5;102.2;55.5;92979.44;175.59;174.04;138.16;137.03;216.37;218.5;187.84;186.5;171.37;167.81;90887;12.71;269552.91;224373.21
02/05/2018;2;3;5;2018;2;0;2.11;3.96;1.68;2.41;961.77;959.2;960.13;960.51;23.27;30.2;22.48;24.71;19.56;20.98;19.89;20.04;70.69;46.24;76.25;66.66;9.34;10.37;6.75;8.63;1.12;1.46;0.5;0.97;8.52;8.65;8.35;8.49;969.92;971.03;969.7;970.11;19.72;23.29;19.56;20.55;18.27;20.3;18.05;18.69;86.83;76.94;86.57;84.26;11.29;14.06;12.1;12.28;1.7;2.38;1.41;1.76;7.28;6.75;5.51;6.48;983.99;982.44;981.05;982.5;25.64;29.57;25.2;26.46;24.58;26.69;24.89;25.23;81.29;63.88;82.13;77.25;12.44;13.08;10.07;11.71;2.09;2.07;1.73;1.95;6.96;6.73;5.42;6.32;1000.29;996.75;997.74;998.45;25.68;30.64;26.35;27.17;24.75;26.33;25.23;25.32;88.57;68.77;86.5;82.85;13.17;13.44;5.97;10.54;0.73;1.51;0.54;0.85;5.41;5.99;4.52;5.22;976.95;975.22;975.22;975.87;23.47;28.69;23.11;24.64;21.31;23.08;21.46;21.81;79.79;60.68;81.65;75.71;11.32;12.73;8.72;10.7;1.37;1.79;0.97;1.33;476.41;502.3;283.68;427.04;488.45;492.52;352.43;349.96;330.72;375.47;420.48;455.5;456.99;451.14;258.65;412.18;481.78;462.47;315.06;245.9;401.98;346.51;446.63;424.52;478.04;483.39;289.19;411;489.26;470.01;361.07;253.02;230.05;351.39;353.28;436.76;540.31;554.32;318.16;503.13;536.13;539.39;387.97;623.53;282.56;413.08;0;512.42;473.96;494.19;283.44;422.86;491.57;483.58;341.57;254.3;299.9;365.44;395.43;448.24;6.5;6.4;6.39;3.54;1.76;3.54;1.76;4.24;0.84;4.24;0.87;84547.09;84382.58;86110.76;-1568.41;-1.82;3835720;0.43;1.76;0.4;2.86;1.97;4.91;2.35;6.38;1.64;5.2;1.38;4.26;92.96;90.17;70.77;66.53;66.09;63.97;85.87;80.07;107.64;105.28;92.23;92.97;92.62;92.35;69.65;71.26;80.37;78.36;97.43;101.46;128.57;161.13;84.2;80.1;71.1;65;87.3;83.8;81.8;78.6;212329;107.77;113.5;102.2;55.5;92979.44;175.59;174.04;138.16;137.03;216.37;218.5;187.84;186.5;171.37;167.81;90887;12.71;269552.91;224373.21
03/05/2018;3;4;5;2018;2;0;1.93;4.99;1.97;2.71;960.85;959.75;959.08;959.91;23.41;30.5;22.76;24.94;18.9;21.64;19.36;19.76;72.32;49.87;75.85;68.03;9.37;13.02;6.86;9.34;1.15;0.87;0.46;0.82;7.52;6.76;7.7;7.4;967.06;968.61;966.82;967.36;20.1;25.19;20.55;21.54;18.85;20.57;19.07;19.36;88.96;66.59;87.22;82.71;18.86;20.31;9.57;15.74;1.26;2.1;1.75;1.65;6.33;6.71;4.88;5.88;983.34;982.74;981.61;982.54;25.97;29.4;25.14;26.52;24.9;25.7;24.67;25.01;78.77;63.93;82.18;76.34;13.52;13.43;11.84;12.86;2.22;2.41;1.69;2.07;7.33;6.8;5.23;6.41;999.16;996.42;997.92;998.01;25.46;30.67;26.12;27.01;24.32;26.42;24.78;25.02;89.11;68.44;87.43;83.31;9.14;14.91;10.44;11.07;0.77;1.44;0.6;0.87;5.11;6;4.44;5.08;975.69;974.92;974.33;974.99;23.61;29.14;23.39;24.91;21.22;23.2;21.41;21.79;80.53;59.96;81.8;75.86;12.27;15.28;9.59;12.02;1.34;1.58;1.04;1.29;476.41;502.3;283.68;427.04;488.45;492.52;352.43;349.96;330.72;375.47;420.48;455.5;456.99;451.14;258.65;412.18;481.78;462.47;315.06;245.9;401.98;346.51;446.63;424.52;478.04;483.39;289.19;411;489.26;470.01;361.07;253.02;230.05;351.39;353.28;436.76;540.31;554.32;318.16;503.13;536.13;539.39;387.97;623.53;282.56;413.08;0;512.42;473.96;494.19;283.44;422.86;491.57;483.58;341.57;254.3;299.9;365.44;395.43;448.24;6.5;6.4;6.39;3.55;0.17;3.55;0.17;4.25;0.22;4.25;0.2;83288.14;83178.35;84562.38;-1258.94;-1.49;4100815;0.43;1.76;0.4;2.86;1.97;4.91;2.35;6.38;1.64;5.2;1.38;4.26;92.96;90.17;70.77;66.53;66.09;63.97;85.87;80.07;107.64;105.28;92.23;92.97;92.62;92.35;69.65;71.26;80.37;78.36;97.43;101.46;128.57;161.13;84.2;80.1;71.1;65;87.3;83.8;81.8;78.6;212329;107.77;113.5;102.2;55.5;92979.44;175.59;174.04;138.16;137.03;216.37;218.5;187.84;186.5;171.37;167.81;90887;12.71;269552.91;224373.21
04/05/2018;4;5;5;2018;2;0;2.73;4.93;1.89;2.97;960.46;958.37;959.3;959.51;24.24;30.52;23.16;25.4;20.53;22.7;19.79;20.79;73.21;50.79;77.82;69.33;9.63;9.48;7.73;8.88;1.34;1.24;0.64;1.05;4.61;7.29;6.74;6.08;967.31;969.27;965.93;967.28;20.26;25.95;20.59;21.81;18.73;20.6;18.88;19.25;86.48;62.82;85.22;80.09;15.71;22.44;16.29;17.61;1.22;1.88;0.79;1.23;6.28;6.15;3.97;5.38;982.64;981.6;982.16;982.2;25.84;29.05;25.01;26.33;24.74;25.92;24.42;24.91;77.63;63.85;81.89;75.78;13.81;14.18;10.52;12.67;3;2.71;1.67;2.43;7.24;6.61;5.44;6.4;998.66;995.6;997.36;997.41;25.85;31.43;26;27.3;24.84;26.46;25.07;25.33;87.33;64.03;89.23;82.22;8.3;12.06;6.67;8.63;1.14;1.65;0.59;1.06;4.71;5.78;3.99;4.71;975.34;974.18;974.31;974.66;23.97;29.44;23.45;25.14;21.8;23.6;21.53;22.15;79.79;58.36;82.62;75.49;11.63;13.97;9.99;11.6;1.62;1.76;0.88;1.38;476.41;502.3;283.68;427.04;488.45;492.52;352.43;349.96;330.72;375.47;420.48;455.5;456.99;451.14;258.65;412.18;481.78;462.47;315.06;245.9;401.98;346.51;446.63;424.52;478.04;483.39;289.19;411;489.26;470.01;361.07;253.02;230.05;351.39;353.28;436.76;540.31;554.32;318.16;503.13;536.13;539.39;387.97;623.53;282.56;413.08;0;512.42;473.96;494.19;283.44;422.86;491.57;483.58;341.57;254.3;299.9;365.44;395.43;448.24;6.5;6.4;6.39;3.53;-0.5;3.53;-0.5;4.22;-0.7;4.22;-0.69;83118.03;82745.64;83670.63;-170.11;-0.2;3580345;0.43;1.76;0.4;2.86;1.97;4.91;2.35;6.38;1.64;5.2;1.38;4.26;92.96;90.17;70.77;66.53;66.09;63.97;85.87;80.07;107.64;105.28;92.23;92.97;92.62;92.35;69.65;71.26;80.37;78.36;97.43;101.46;128.57;161.13;84.2;80.1;71.1;65;87.3;83.8;81.8;78.6;212329;107.77;113.5;102.2;55.5;92979.44;175.59;174.04;138.16;137.03;216.37;218.5;187.84;186.5;171.37;167.81;90887;12.71;269552.91;224373.21
