Data;CEE_SECO_01;CEE_SECO_02;CEE_SECO_03;CEE_SECO_04;CEE_SECO_05;CEE_SECO_06;CEE_SECO_07;CEE_SECO_08;CEE_SECO_09;CEE_SECO_10;CEE_SECO_11;CEE_SECO_12;CEE_SECO_13;CEE_SECO_14;CEE_SECO_15;CEE_SECO_16;CEE_SECO_17;CEE_SECO_18;CEE_SECO_19;CEE_SECO_20;CEE_SECO_21;CEE_SECO_22;CEE_SECO_23;CEE_SECO_24;CEE_SECO_MED;CEE_SECO_CSO;CEE_SECO_CP;CEE_SECO_IP;CEE_SECO_IND;CEE_SECO_PP;CEE_SECO_RED;CEE_SECO_RR;CEE_SECO_RRA;CEE_SECO_RRI;CEE_SECO_SP1;CEE_SECO_SP2;CEE_SECO_TOT;CEE_SUL_01;CEE_SUL_02;CEE_SUL_03;CEE_SUL_04;CEE_SUL_05;CEE_SUL_06;CEE_SUL_07;CEE_SUL_08;CEE_SUL_09;CEE_SUL_10;CEE_SUL_11;CEE_SUL_12;CEE_SUL_13;CEE_SUL_14;CEE_SUL_15;CEE_SUL_16;CEE_SUL_17;CEE_SUL_18;CEE_SUL_19;CEE_SUL_20;CEE_SUL_21;CEE_SUL_22;CEE_SUL_23;CEE_SUL_24;CEE_SUL_MED;CEE_SUL_ CSO;CEE_SUL_ CP;CEE_SUL_ IP;CEE_SUL_ IND;CEE_SUL_ PP;CEE_SUL_ RED;CEE_SUL_ RR;CEE_SUL_ RRA;CEE_SUL_ RRI;CEE_SUL_ SP1;CEE_SUL_ SP2;CEE_SUL_TOT;CEE_NE_01;CEE_NE_02;CEE_NE_03;CEE_NE_04;CEE_NE_05;CEE_NE_06;CEE_NE_07;CEE_NE_08;CEE_NE_09;CEE_NE_10;CEE_NE_11;CEE_NE_12;CEE_NE_13;CEE_NE_14;CEE_NE_15;CEE_NE_16;CEE_NE_17;CEE_NE_18;CEE_NE_19;CEE_NE_20;CEE_NE_21;CEE_NE_22;CEE_NE_23;CEE_NE_24;CEE_NE_MED;CEE_NE_CSO;CEE_NE_CP;CEE_NE_IP;CEE_NE_IND;CEE_NE_PP;CEE_NE_RED;CEE_NE_RR;CEE_NE_RRA;CEE_NE_RRI;CEE_NE_SP1;CEE_NE_SP2;CEE_NE_TOT;CEE_NO_01;CEE_NO_02;CEE_NO_03;CEE_NO_04;CEE_NO_05;CEE_NO_06;CEE_NO_07;CEE_NO_08;CEE_NO_09;CEE_NO_10;CEE_NO_11;CEE_NO_12;CEE_NO_13;CEE_NO_14;CEE_NO_15;CEE_NO_16;CEE_NO_17;CEE_NO_18;CEE_NO_19;CEE_NO_20;CEE_NO_21;CEE_NO_22;CEE_NO_23;CEE_NO_24;CEE_NO_MED;CEE_NO_CSO;CEE_NO_CP;CEE_NO_IP;CEE_NO_IND;CEE_NO_PP;CEE_NO_RED;CEE_NO_RR;CEE_NO_RRA;CEE_NO_RRI;CEE_NO_SP1;CEE_NO_SP2;CEE_NO_TOT;CEE_BR_01;CEE_BR_02;CEE_BR_03;CEE_BR_04;CEE_BR_05;CEE_BR_06;CEE_BR_07;CEE_BR_08;CEE_BR_09;CEE_BR_10;CEE_BR_11;CEE_BR_12;CEE_BR_13;CEE_BR_14;CEE_BR_15;CEE_BR_16;CEE_BR_17;CEE_BR_18;CEE_BR_19;CEE_BR_20;CEE_BR_21;CEE_BR_22;CEE_BR_23;CEE_BR_24;CEE_BR_Med;CEE_BR_CSO;CEE_BR_CP;CEE_BR_IP;CEE_BR_IND;CEE_BR_PP;CEE_BR_RED;CEE_BR_RR;CEE_BR_RRA;CEE_BR_RRI;CEE_BR_SP1;CEE_BR_SP2;CEE_BR_TOT
09/12/2017;35204.2;33122.27;31649.68;30912.77;30570.15;30870.05;30513.38;31879.55;34207.43;35849.82;36702.58;36927.92;36970.96;36959.65;36753.06;36735.2;36608.57;36511.42;36397.91;37702.18;40379.49;38979.46;37248.26;35434.02;35212.08;212856.32;1298.88;44182.66;83455.01;41858.16;376975.64;47845.87;21.87;6283.17;29861.83;450.57;845089.98;11566.78;10778.07;10213.24;9879.16;9662.2;9688.38;9546.06;10061.61;10856.96;11335.08;11753.77;11840.57;11509.98;11516.55;11636.04;11585.05;11573.35;11461.9;11489.33;11459.94;12233.35;12310.56;11680.57;11040.18;11111.61;58936.28;227.26;12150.33;43316.95;9157.84;99291.19;26877.23;116.37;8036.84;8369.62;198.76;266678.68;11421.44;11170.86;10856.48;10607.71;10459.62;10336.45;9586.02;9434.19;9953.9;10412.66;10585.82;10731.25;10749.83;10566.43;10458.06;10377.92;10152.72;10023.1;10233.63;11490.17;11419.19;11211.47;11139.15;10991.16;10598.72;53031.83;322.57;15263.63;21162;15010.05;115263.04;11554.97;962.59;9724.43;11686.2;387.92;254369.23;5845.59;5820.4;5707.83;5616.8;5539.99;5484.48;5345.28;5054.38;4985.18;5119.19;5212.56;5245.28;5220.61;5218.66;5329.16;5423.69;5392.38;5311.04;5240.77;5609.33;5927.03;5917.06;5949.97;5955.13;5477.99;27794.59;288.03;7212.99;11663.26;11436.23;63345.41;6052.83;4.6;297.38;3376.46;0;131471.79;64038.01;60891.6;58427.23;57016.44;56231.96;56379.36;54990.74;56429.73;60003.47;62716.75;64254.73;64745.02;64451.38;64261.29;64176.32;64121.86;63727.02;63307.46;63361.64;66261.62;69959.06;68418.55;66017.95;63420.49;62400.4;354645.74;2262.13;75395.56;164682.24;73501.03;659859.97;84797.53;1277.34;25928.13;54354.02;905.99;1497609.68
10/12/2017;33413.96;31494.52;30102.42;29080.29;28668.1;28474.26;27326.06;27587.53;28840.63;30162.11;31096.56;31722.87;32019.07;31887.99;31773.35;31950.17;32463.17;33087.2;33520.38;34694.7;37700.81;37839.49;37275.94;35477.85;31985.81;193353.56;1179.87;40134.46;75808.52;38022.95;342435.62;43462.04;19.87;5707.48;27125.77;409.29;767659.43;10251.34;9593.8;9070.08;8760.17;8546.89;8427.01;7971.65;8118.31;8626.72;9108.18;9598.96;9977.12;9794.63;9824.57;10018.28;10185.17;10296.65;10477.48;10729.42;10772.3;11763.66;12582.89;12497.62;11915.87;9954.53;52799.1;203.6;10885.09;38806.25;8204.22;88951.75;24078.44;104.25;7199.95;7498.07;178.07;238908.77;10789.46;10460.81;10168.56;10004.24;9801.04;9643.88;8825.19;8551.61;8629.19;8714.13;8805.65;8876.83;8941.23;9010.18;9051.11;9001.59;8943.31;8830.52;9337.53;10785.86;10842.37;10790.53;10789.62;10720.71;9596.46;48016.95;292.07;13820.25;19160.84;13590.64;104363.35;10462.29;871.57;8804.85;10581.11;351.24;230315.15;5930.03;5864.91;5781.77;5665.9;5553.77;5494.76;5320.06;5023.43;4867.44;4785.97;4579.6;4654.26;4625.11;4689.05;4844.83;4903.33;4774;4719.66;4699.72;5088.07;5367.04;5418.11;5494.62;5641.58;5157.79;26169.95;271.2;6791.38;10981.52;10767.77;59642.75;5699.03;4.33;280;3179.1;0;123787.02;60384.79;57414.04;55122.83;53510.6;52569.8;52039.91;49442.96;49280.88;50963.98;52770.39;54080.77;55231.08;55380.04;55411.79;55687.57;56040.26;56477.13;57114.86;58287.05;61340.93;65673.88;66631.02;66057.8;63756.01;56694.6;322217.44;2055.29;68501.49;149623.93;66780.2;599523.31;77043.77;1160.54;23557.29;49383.96;823.15;1360670.37
11/12/2017;33233.15;31359.35;30485.66;29917.2;29828.08;31112.39;32580.64;35661.03;38907.9;41264.06;42728.46;42794.68;42412.75;43846.02;44724.96;44347.96;43959.7;41944.22;39896.9;40098.39;42767.95;42482.53;41226.43;38504.37;38586.87;233256.81;1423.36;48417.2;91453.47;45869.92;413105.6;52431.5;23.97;6885.36;32723.83;493.76;926084.78;11067.82;10380.85;9967.47;9710.9;9710.57;10043.96;10458.52;11735.44;13289.31;13999.09;14582.96;14657.82;13546.45;14467.95;15053.41;15009.92;14796.21;13793.5;12665.4;11815.11;12755.23;13116.03;13060.78;12305.79;12582.94;66740.22;257.35;13759.2;49052.7;10370.47;112438.66;30436.13;131.78;9101.03;9477.86;225.08;301990.49;10381.11;10116.76;9929.89;9683.94;9600.98;9553.86;8949.64;9092.37;10012.61;10988.78;11433.77;11690.01;11621.42;11454.97;11835.84;12123.05;11933.51;11360.39;10692.49;11072.5;11102.1;11121.39;11677.09;11586.37;10792.29;54000.37;328.46;15542.4;21548.48;15284.18;117368.12;11766;980.17;9902.03;11899.63;395;259014.84;5680.19;5617.45;5534.06;5433.95;5396.6;5302.38;5205.64;4813.3;4971.96;5385.09;5553.97;5595.37;5579.08;5516.16;5649.5;5765.63;5868.7;5689.79;5441.5;5421.34;5647.04;5805.61;5918.33;5989.91;5532.61;28071.7;290.9;7284.9;11779.55;11550.25;63976.96;6113.17;4.65;300.35;3410.12;0;132782.55;60362.27;57474.41;55917.08;54745.99;54536.23;56012.59;57194.44;61302.14;67181.78;71637.02;74299.16;74737.88;73159.7;75285.1;77263.71;77246.56;76558.12;72787.9;68696.29;68407.34;72272.32;72525.56;71882.63;68386.44;67494.69;383598.58;2446.81;81550.75;178126.69;79501.56;713730.12;91720.3;1381.62;28044.87;58791.41;979.95;1619872.66
12/12/2017;35554.63;33286.46;32208.43;31731.84;31595.92;32418.48;33731.89;36173.41;38715.68;40259.86;41235.15;40976.99;40490.95;41448.24;42091.03;42272.88;42059.18;40456.94;38719.2;38714.62;41129.15;41088.27;40007.59;37533.48;38079.18;230187.85;1404.64;47780.17;90250.22;45266.41;407670.37;51741.66;23.65;6794.77;32293.28;487.26;913900.27;11213.51;10450.75;9944.92;9757.93;9739.5;10139.37;10630.6;11823.97;13038.72;13494.51;13965.04;14019.65;12994.25;13903.23;14595.6;14655.28;14605.03;13832.01;12881.06;12059.99;12782.45;13101.19;13053.46;12406.6;12462.03;66098.91;254.88;13626.98;48581.34;10270.81;111358.22;30143.67;130.51;9013.57;9386.79;222.92;299088.62;11306.88;10884.27;10418.96;10213.36;10044.26;9887.94;9138.32;9161.02;10081.92;11108.55;11515.32;11825.69;11823.38;11592.83;12075.99;12401.32;12277.75;11739.45;10796.22;11232.52;11171.17;11105.54;11611.73;11512.66;11038.63;55232.97;335.96;15897.17;22040.34;15633.05;120047.13;12034.57;1002.55;10128.05;12171.24;404.02;264927.05;5935.98;5826.34;5742.91;5665.63;5561.57;5446.26;5318.6;5013.64;5001;5367.59;5623.21;5728.61;5667.51;5564.79;5751.97;5940.62;5916.71;5774.6;5498.08;5493.41;5708.39;5777.34;5846.98;5908.09;5628.33;28557.37;295.94;7410.94;11983.34;11750.08;65083.83;6218.94;4.73;305.54;3469.12;0;135079.83;64011;60447.82;58315.22;57368.76;56941.25;57892.05;58819.41;62172.04;66837.32;70230.51;72338.72;72550.94;70976.09;72509.09;74514.59;75270.1;74858.67;71803;67894.56;67500.54;70791.16;71072.34;70519.76;67360.83;67208.16;381970.07;2436.42;81204.54;177370.48;79164.05;710700.1;91330.91;1375.76;27925.81;58541.82;975.79;1612995.77
13/12/2017;34528.5;32406.81;31062.73;30456.23;30636.14;31689.67;33178.38;35398.7;38332.25;40244.03;41336.93;41339.8;41032.06;42149.5;42838.4;43202.22;43066.72;41400.44;39497.18;39552.96;41991.29;41834.19;40998.33;38370.57;38189.33;230853.74;1408.7;47918.39;90511.29;45397.35;408849.69;51891.34;23.72;6814.43;32386.7;488.67;916544.03;11208.31;10453.11;9966.49;9813.11;9837.73;10180.99;10729.63;11942.95;13257.64;13756.76;14394.41;14650.48;13688.1;14846.85;15607.1;15686.98;15636.07;14780.41;13754.23;12781.44;13450.99;13889.83;14151.82;13520.69;12999.42;68949.27;265.87;14214.62;50676.3;10713.72;116160.29;31443.54;136.14;9402.26;9791.57;232.53;311986.12;11087.31;10629.82;10284.41;10029.21;9865.86;9713.62;9039.37;9063.6;9910.77;10870.88;11245.46;11444;11378.2;11221.38;11611.64;11926.4;11787.59;11318;10546.41;11115.86;11098.33;11006.56;11517.16;11393.3;10796.05;54019.19;328.58;15547.82;21556;15289.51;117409.04;11770.1;980.51;9905.48;11903.77;395.14;259105.14;5919.74;5819.3;5712.61;5600.96;5495.52;5407.16;5317.36;5029.84;5060.04;5374.82;5556.48;5646.69;5607.05;5525.33;5744.41;5884.82;5852.91;5623.07;5458.34;5475.24;5606.88;5626.54;5751.9;5819.69;5579.86;28311.47;293.39;7347.13;11880.16;11648.91;64523.41;6165.39;4.69;302.91;3439.25;0;133916.7;62743.86;59309.04;57026.24;55899.51;55835.25;56991.44;58264.74;61435.09;66560.7;70246.49;72533.28;73080.97;71705.41;73743.06;75801.55;76700.42;76343.29;73121.92;69256.16;68925.5;72147.49;72357.12;72419.21;69104.25;67564.67;383996.25;2449.35;81635.3;178311.35;79583.98;714470.04;91815.38;1383.06;28073.94;58852.36;980.97;1621551.99
14/12/2017;35486.17;33170.11;31660.09;30484.55;30912;32333.27;33717.2;36192.99;39153.12;41195.16;42507.33;42728.05;42624.92;43730.39;44612.8;44916.83;44555.65;42800.33;40636.99;40035.7;42717.37;42640.07;41721.57;39726.25;39177.45;236826.91;1445.15;49158.24;92853.21;46571.98;419428.37;53233.99;24.33;6990.75;33224.69;501.31;940258.91;12461.5;11602.38;11033.92;10744.46;10687.96;10996.94;11423.41;12615.79;14119.62;14735.6;15381.84;15522.07;14549.26;15702.48;16322.53;16229.86;15936.76;14977.9;13900.27;12922.44;13503.42;13881.72;13945.17;13611.73;13617.04;72225.15;278.5;14889.97;53084;11222.74;121679.23;32937.47;142.61;9848.98;10256.79;243.58;326809.03;10970.89;10597.69;10406.12;10329.87;9977.85;9573.08;8888.25;8953.5;9729.26;10776.34;11387.52;11704.42;11667.13;11414.02;11721.18;11989.54;11855.52;11409.4;10478.67;11077.97;11055.48;10907.3;11391.65;11287.08;10814.57;54111.88;329.14;15574.49;21592.98;15315.74;117610.49;11790.3;982.2;9922.48;11924.2;395.82;259549.73;5788.81;5722.75;5811.31;5926.23;5567.78;5303.39;5235.94;4977.56;4923.13;5200.07;5330.15;5395.85;5355.33;5288.57;5399.93;5569.11;5597.49;5480.24;5270.06;5291.6;5430.24;5456.74;5512.37;5538.33;5432.21;27562.29;285.62;7152.71;11565.78;11340.65;62815.98;6002.24;4.56;294.9;3348.24;0;130372.98;64707.37;61092.93;58911.44;57485.11;57145.59;58206.68;59264.8;62739.84;67925.13;71907.17;74606.84;75350.39;74196.64;76135.46;78056.44;78705.34;77945.42;74667.87;70285.99;69327.71;72706.51;72885.83;72570.76;70163.39;69041.28;392388.41;2502.88;83419.42;182208.31;81323.27;730084.63;93821.99;1413.28;28687.49;60138.57;1002.41;1656990.65
15/12/2017;36969.72;34432.16;33086.22;32334.44;32244.26;33170.16;34424.8;36861.64;40079.07;42407.81;43803.6;43882;43412.18;44589.85;45242.4;44986.47;44010.49;42448.55;40430.61;40160.44;42512.18;42145.23;41586.04;39715.37;39788.99;240523.61;1467.71;49925.57;94302.58;47298.93;425975.35;54064.93;24.71;7099.87;33743.3;509.14;954935.69;12633.48;11723.98;11112.21;10825.23;10746.24;11027.05;11400.37;12620.26;14190.88;14901.31;15550.21;15715.33;14791.63;15919.96;16424.94;16272.67;15810.51;14921.94;13927.79;12871.18;13285.2;13595.49;13865.97;13594.4;13655.34;72428.29;279.29;14931.85;53233.31;11254.31;122021.47;33030.11;143.01;9876.68;10285.63;244.26;327728.23;10910.69;10524.03;10181.04;9987.98;9814.27;9704.39;9003.33;9039.53;9811.45;10777.08;11232.6;11444.46;11402.81;11158.02;11455.87;11679.45;11445.42;11019.13;10313.15;10826.09;10783.08;10627.56;11094.48;10978.42;10633.93;53208.02;323.65;15314.35;21232.3;15059.91;115645.98;11593.36;965.79;9756.74;11725.02;389.21;255214.33;5483.71;5387.87;5339.79;5242.08;5126.79;5037.66;4972.51;4751.88;4815.31;5139.42;5383.1;5524.91;5497.66;5453.25;5602.31;5810.65;5839.64;5615.28;5331.38;5377.43;5609.85;5649.56;5684.93;5711.59;5391.19;27354.17;283.47;7098.7;11478.45;11255.02;62341.67;5956.92;4.53;292.67;3322.96;0;129388.56;65997.6;62068.04;59719.26;58389.73;57931.56;58939.26;59801.01;63273.31;68896.71;73225.62;75969.51;76566.7;75104.28;77121.08;78725.52;78749.24;77106.06;74004.9;70002.93;69235.14;72190.31;72017.84;72231.42;69999.78;69469.45;394821.88;2518.4;83936.76;183338.31;81827.62;734612.39;94403.84;1422.05;28865.4;60511.53;1008.63;1667266.81
16/12/2017;37011.87;34853.23;33453.57;32527.6;32194.67;32352.04;31926.76;33074.3;35347.2;37121.71;38138.64;38287.02;38106.81;38057.95;38046.02;37999.55;38028.09;38330.67;38071.21;38670.2;41364.36;40453;38976.06;36919.18;36637.99;221475.88;1351.47;45971.82;86834.5;43553.2;392241.19;49783.38;22.76;6537.61;31071.07;468.82;879311.71;12672.11;11816.13;11186.76;10836.35;10567.45;10557;10355.12;10685.16;11575.77;12125.35;12505;12680.36;12405.39;12697.95;13017.19;13047.64;12903.85;12664.57;12602.91;12502.88;13113.17;13541.18;13116.82;12584.81;12156.71;64479.48;248.64;13293.12;47391.09;10019.18;108629.94;29405.14;127.32;8792.74;9156.81;217.46;291760.92;10701.67;10343.31;10056.45;9839.21;9692.46;9516.13;8732.81;8531.65;8896.53;9432.87;9767.57;9961.47;9991.17;9982.96;10091.76;10200.68;10068.73;9762.51;9795.89;11188.93;11192.37;10925.86;10829.34;10578.43;10003.37;50052.92;304.45;14406.24;19973.28;14166.9;108788.47;10905.9;908.52;9178.19;11029.76;366.13;240080.76;5688.81;5615.78;5539.96;5455.55;5380.89;5308.13;5245.86;4997.93;4912.53;5033.59;5097.05;5154.12;5137.91;5075.48;5092.05;5147.54;5110.87;5021.15;5054.15;5347.27;5560.04;5569.28;5579.63;5523.59;5277.05;26775.03;277.47;6948.4;11235.43;11016.73;61021.78;5830.8;4.43;286.47;3252.6;0;126649.16;66074.46;62628.45;60236.74;58658.71;57835.47;57733.3;56260.55;57289.04;60732.03;63713.52;65508.26;66082.97;65641.28;65814.34;66247.02;66395.41;66111.54;65778.9;65524.16;67709.28;71229.94;70489.32;68501.85;65606.01;64075.11;364163.73;2322.85;77419.02;169101.98;75473.65;677569.3;87073.33;1311.62;26623.99;55812.77;930.3;1537802.55
17/12/2017;34986.09;33172.16;31788.84;30941.7;30471.79;30154.06;28877.28;29019.11;30535.39;31952.21;32966.74;33676.36;33976.99;33787.72;33865.77;34003.66;34430.11;35074.05;35571.71;36449.23;39782.25;40386.37;39838.11;38076.82;33907.69;204971.28;1250.76;42545.96;80363.5;40307.57;363010.98;46073.47;21.06;6050.42;28755.63;433.88;813784.52;11961.19;11304.98;10736.52;10341.38;10098.12;9910.32;9388.29;9401.47;9833.5;10130.66;10504.43;10708.67;10416.34;10386.4;10214.04;10180.3;10135.9;10009.48;10186.57;10355.52;11178.53;11826.73;11776.13;11255.73;10510.05;55745.58;214.96;11492.54;40971.86;8662.06;93915.75;25422.15;110.07;7601.74;7916.5;188;252241.2;10267.76;9938.08;9668.18;9478.23;9326.28;9205.55;8382.81;8094.88;8180.01;8412.24;8597.81;8750.29;8835.82;8835.49;8883.96;8927.49;8859.4;8805.52;9056.48;10376.03;10519.03;10324.91;10254.93;10125.87;9254.46;46305.69;281.66;13327.72;18477.98;13106.29;100643.99;10089.43;840.5;8491.06;10204.01;338.72;222107.05;5526.57;5419.01;5360.07;5271.05;5177.38;5077.08;4989.93;4746.57;4587.85;4666.07;4666.08;4700.55;4680.1;4690.89;4734.82;4769.29;4825.44;4857.05;4889.86;5260.15;5527.53;5598.12;5649.04;5685.52;5056.5;25656.01;265.87;6658;10765.86;10556.3;58471.45;5587.11;4.25;274.5;3116.67;0;121356.02;62741.61;59834.23;57553.61;56032.36;55073.57;54347.01;51638.31;51262.03;53136.75;55161.18;56735.06;57835.87;57909.25;57700.5;57698.59;57880.74;58250.85;58746.1;59704.62;62440.93;67007.34;68136.13;67518.21;65143.94;58728.7;333778.02;2129.03;70959.2;154992.16;69176.15;621033.14;79807.96;1202.18;24402.49;51155.77;852.68;1409488.79
18/12/2017;35797.36;33917.88;32721.39;32009.43;31956.59;32758.42;33710.47;36294.46;39881.85;42259.52;43646.7;43704.58;43598.16;44886.36;45556.9;45469.87;44880.97;42690.84;40117.34;40011.83;43023.79;43402.78;42852.36;40543.09;39820.54;240714.34;1468.87;49965.16;94377.36;47336.44;426313.14;54107.81;24.73;7105.5;33770.06;509.54;955692.94;10579.66;10001.91;9623.29;9434.99;9376.93;9716.27;10207;11277.86;12769.91;13384.32;13964.27;14028.19;13057.53;13872;14377.77;14281.63;14124.62;13367.22;12515.29;11841.99;12509.96;12648.28;12563.87;11864.53;12141.22;64397.35;248.32;13276.19;47330.73;10006.42;108491.57;29367.69;127.15;8781.54;9145.15;217.18;291389.29;9826.89;9487.39;9232.55;9054.16;8884.06;8822;8333.48;8426.43;9259.82;10308.13;10831.95;11100.47;11115.96;10959.68;11369.82;11645.78;11549.51;10993.75;10131.91;10480.34;10502.72;10418.75;10972.64;10941.58;10193.74;51005.48;310.25;14680.41;20353.4;14436.51;110858.83;11113.45;925.81;9352.86;11239.67;373.1;244649.77;5668.49;5583.85;5494.2;5425.67;5330.94;5262.72;5204.97;4933.67;4938.17;5279.37;5405.5;5459.8;5427.23;5360.29;5472;5573.86;5587.94;5544.4;5390.16;5371.76;5571.02;5606.01;5682.51;5753.57;5430.34;27552.8;285.53;7150.24;11561.8;11336.75;62794.36;6000.17;4.56;294.8;3347.09;0;130328.1;61872.4;58991.03;57071.43;55924.25;55548.52;56559.41;57455.92;60932.42;66849.75;71231.34;73848.42;74293.04;73198.88;75078.33;76776.49;76971.14;76143.04;72596.21;68154.7;67705.92;71607.49;72075.82;72071.38;69102.77;67585.84;384116.58;2450.12;81660.88;178367.23;79608.92;714693.92;91844.15;1383.49;28082.74;58870.8;981.28;1622060.1
19/12/2017;37565.65;35295.18;33874.49;33143.86;33045.45;33815.09;34561.3;37069.48;40338.02;42527.76;43794.21;43813.54;43582.77;45159.09;46018.48;46163.52;45236.8;43183.28;40716.36;40855.89;43329.64;43406.22;42778.01;40581.67;40410.66;244281.59;1490.64;50705.61;95775.98;48037.94;432630.85;54909.65;25.1;7210.8;34270.51;517.09;969855.76;10887.22;10146.01;9658.36;9506.54;9482.04;9814.18;10308.92;11472.26;12781.11;13375.94;13939.71;14024.2;13155.64;14139.24;14740.22;14769.82;14642.17;13869.13;12946.8;12171.92;12867.14;12999.71;13003.69;12489.57;12382.98;65679.65;253.26;13540.55;48273.2;10205.67;110651.89;29952.47;129.69;8956.4;9327.25;221.51;297191.54;10568.37;10160.87;9859.68;9582.15;9385.32;9293.66;8643.54;8647.64;9456.15;10355.34;10763.62;11054.13;11057.81;10979.36;11265.77;11551.26;11442.14;11045.5;10214.49;10535.67;10563.16;10470.82;11081.82;11068.45;10376.95;51922.18;315.82;14944.25;20719.2;14695.97;112851.24;11313.19;942.45;9520.95;11441.67;379.8;249046.72;5751.46;5616.33;5496.87;5406.83;5307.83;5238.15;5143.73;4914.41;4883.82;5084.09;5256.81;5263.74;5245.41;5070.86;5181.46;5376.83;5306.62;5256.12;5085.67;5107.88;5344.65;5436.59;5495.08;5509.22;5282.52;26802.79;277.75;6955.61;11247.08;11028.15;61085.04;5836.84;4.44;286.77;3255.98;0;126780.46;64772.7;61218.39;58889.4;57639.38;57220.64;58161.08;58657.49;62103.79;67459.1;71343.13;73754.35;74155.61;73041.63;75348.55;77205.93;77861.43;76627.73;73354.03;68963.32;68671.36;72104.59;72313.34;72358.6;69648.91;68453.1;389045.59;2481.56;82708.76;180656.05;80630.47;723864.92;93022.7;1401.24;28443.1;59626.24;993.87;1642874.48
20/12/2017;37804.57;35430.4;34096.36;33329.59;33202.36;33941.22;34804.88;37279.63;40479.26;42575.78;43583.46;43785.63;43658.99;44929.73;45641.09;45808.75;45289.85;43544.87;41414.84;41479.93;43370.38;43565.27;43025.51;40995.62;40543.25;245083.11;1495.53;50871.98;96090.23;48195.56;434050.37;55089.82;25.18;7234.46;34382.96;518.79;973037.97;11487.52;10675.07;10159.53;9958.07;9910.73;10146.71;10640.87;11577.09;12856.43;13373.93;13817.37;13816.43;12819.38;13377.31;13763.62;13733.87;13609.22;13153.87;12592.18;11881.92;12329.52;12419.06;12333.55;11771.04;12175.18;64577.46;249.01;13313.32;47463.11;10034.4;108795.02;29449.83;127.51;8806.1;9170.73;217.79;292204.29;10707.92;10237.85;9916.36;9714.05;9562.86;9435.12;8823.76;8703.9;9423.46;10286.05;10706.17;10977.33;10951.94;10771.04;11118.9;11402.75;11223.58;10824.81;10042.62;10368.4;10424.87;10287.45;10887.36;10828.37;10317.79;51626.17;314.02;14859.06;20601.08;14612.19;112207.88;11248.69;937.08;9466.67;11376.44;377.64;247626.92;5447.24;5326.96;5247.38;5127.27;5044.06;5018.33;4972.29;4732.52;4767.25;5066.77;5431.88;5358.24;5392.56;5347.66;5498.47;5703.25;5726.78;5642.52;5452.61;5430.81;5671.96;5738.92;5755.73;5818.81;5363.34;27212.89;282;7062.03;11419.17;11196.89;62019.68;5926.15;4.51;291.16;3305.79;0;128720.27;65447.25;61670.28;59419.63;58128.98;57720.01;58541.38;59241.8;62293.14;67526.4;71302.53;73538.88;73937.63;72822.87;74425.74;76022.08;76648.62;75849.43;73166.07;69502.25;69161.06;71796.73;72010.7;72002.15;69413.84;68399.56;388741.28;2479.61;82644.06;180514.74;80567.4;723298.72;92949.94;1400.15;28420.85;59579.6;993.09;1641589.45
21/12/2017;38137.4;35781.89;34466.94;33661.58;33504.39;34112.45;35109.68;37030.15;39753.43;41532.16;42629.96;42598.82;42081.9;42922.02;43326.29;43140.72;42900.14;41354.64;39459.32;39788.46;41721.45;41656.01;41026.09;39393.88;39462.07;238547.43;1455.65;49515.37;93527.77;46910.31;422475.46;53620.73;24.51;7041.53;33466.06;504.95;947089.77;10717.13;9882.82;9391.55;9158.43;9152.56;9419.17;9871.13;10787.38;12058.16;12641.07;13102.69;13253.85;12634.41;13359.23;13914.21;13902.83;13860.83;13352.07;12686.65;11825.38;12326.43;12824.63;12860.09;12445.09;11892.82;63079.85;243.24;13004.57;46362.4;9801.7;106271.95;28766.86;124.55;8601.88;8958.05;212.74;285427.79;10511.84;10083.19;9760.07;9526.96;9440.39;9434.59;8812.69;8680.95;9453.92;10417.92;10882.17;11167.24;11198.79;10987.49;11244.51;11472.59;11355.79;10951.67;10025.4;10367.02;10424.44;10344.62;10997.38;11017.42;10356.63;51820.5;315.21;14914.99;20678.62;14667.19;112630.26;11291.03;940.61;9502.31;11419.27;379.06;248559.05;5744.1;5635.73;5584.56;5541.58;5379.77;5336.4;5250.72;5015.18;4991.86;5249.18;5386.35;5453.88;5390.78;5281.98;5483.43;5698.89;5739.08;5599.28;5350.27;5349.1;5600.02;5638.95;5708.73;5819.75;5467.9;27743.38;287.5;7199.7;11641.78;11415.16;63228.7;6041.68;4.59;296.83;3370.24;0;131229.57;65110.47;61383.63;59203.12;57888.55;57477.11;58302.61;59044.22;61513.66;66257.37;69840.33;72001.17;72473.79;71305.88;72550.72;73968.44;74215.03;73855.84;71257.66;67521.64;67329.96;70072.34;70464.21;70592.29;68676.14;67179.42;381806.77;2435.38;81169.83;177294.65;79130.21;710396.26;91291.87;1375.17;27913.87;58516.8;975.38;1612306.18
